year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,3,3,1638,1635,3,1959,2001,-2,US,656,N648AW,EWR,PHX,301,2133,16,35,2013-03-03 16:00:00
2013,12,6,1948,1944,4,2228,2236,-8,UA,234,N441UA,EWR,MCO,134,937,19,44,2013-12-06 19:00:00
2013,9,2,1602,1510,52,1716,1630,46,MQ,3433,N521MQ,JFK,DCA,47,213,15,10,2013-09-02 15:00:00
2013,6,7,1658,1619,39,1933,1918,15,UA,996,N570UA,EWR,SFO,314,2565,16,19,2013-06-07 16:00:00
2013,5,27,1042,1050,-8,1238,1259,-21,UA,1607,N37419,EWR,IND,98,645,10,50,2013-05-27 10:00:00
2013,5,21,2032,2025,7,2231,2226,5,EV,4292,N11548,EWR,GSP,81,594,20,25,2013-05-21 20:00:00
2013,2,15,1427,1400,27,1528,1513,15,B6,602,N304JB,JFK,PWM,44,273,14,0,2013-02-15 14:00:00
2013,7,12,1628,1629,-1,1904,1853,11,US,17,N535UW,JFK,PHX,260,2153,16,29,2013-07-12 16:00:00
2013,8,14,1514,1520,-6,1655,1710,-15,AA,341,N566AA,LGA,ORD,102,733,15,20,2013-08-14 15:00:00
2013,2,21,2020,1900,80,2134,2015,79,US,2187,N756US,LGA,DCA,41,214,19,0,2013-02-21 19:00:00
2013,1,2,1602,1605,-3,1826,1818,8,DL,1473,N336NB,LGA,MEM,168,963,16,5,2013-01-02 16:00:00
2013,11,24,2058,2050,8,133,135,-2,UA,1071,N77258,EWR,BQN,190,1585,20,50,2013-11-24 20:00:00
2013,1,14,657,700,-3,1028,1015,13,AA,2279,N3EFAA,LGA,MIA,151,1096,7,0,2013-01-14 07:00:00
2013,4,12,2233,2159,34,2311,2302,9,EV,4276,N12922,EWR,BDL,23,116,21,59,2013-04-12 21:00:00
2013,9,19,1030,935,55,1301,1240,21,WN,4381,N932WN,EWR,AUS,192,1504,9,35,2013-09-19 09:00:00
2013,10,31,552,600,-8,703,659,4,US,2167,N764US,LGA,DCA,55,214,6,0,2013-10-31 06:00:00
2013,6,30,641,643,-2,758,813,-15,EV,4106,N16147,EWR,PIT,52,319,6,43,2013-06-30 06:00:00
2013,12,27,1720,1730,-10,1903,1925,-22,MQ,3526,N501MQ,LGA,CMH,74,479,17,30,2013-12-27 17:00:00
2013,8,17,1559,1559,0,1832,1850,-18,UA,1289,N14237,EWR,MCO,135,937,15,59,2013-08-17 15:00:00
2013,8,8,1151,1200,-9,1336,1345,-9,MQ,3572,N723MQ,LGA,CLE,69,419,12,0,2013-08-08 12:00:00
2013,3,2,1908,1729,99,2209,2049,80,AA,543,N5EUAA,JFK,MIA,156,1089,17,29,2013-03-02 17:00:00
2013,9,21,1120,1129,-9,1349,1405,-16,B6,127,N593JB,EWR,MCO,123,937,11,29,2013-09-21 11:00:00
2013,6,23,1458,1500,-2,1738,1755,-17,AA,1813,N5EVAA,JFK,MCO,129,944,15,0,2013-06-23 15:00:00
2013,3,27,911,920,-9,1210,1240,-30,AA,1589,N566AA,EWR,DFW,203,1372,9,20,2013-03-27 09:00:00
2013,10,14,1959,2000,-1,2313,2315,-2,VX,415,N633VA,JFK,LAX,349,2475,20,0,2013-10-14 20:00:00
2013,3,8,2312,2125,107,20,2250,90,MQ,4660,N532MQ,LGA,BNA,104,764,21,25,2013-03-08 21:00:00
2013,10,20,1703,1700,3,1824,1838,-14,UA,1048,N78285,LGA,ORD,122,733,17,0,2013-10-20 17:00:00
2013,8,1,627,630,-3,927,924,3,B6,929,N592JB,JFK,RSW,156,1074,6,30,2013-08-01 06:00:00
2013,4,1,1909,1915,-6,2204,2219,-15,B6,21,N298JB,JFK,TPA,154,1005,19,15,2013-04-01 19:00:00
2013,11,15,2033,2039,-6,2338,2355,-17,B6,1205,N505JB,JFK,PDX,336,2454,20,39,2013-11-15 20:00:00
2013,2,25,2104,2100,4,2358,2346,12,B6,399,N618JB,LGA,MCO,143,950,21,0,2013-02-25 21:00:00
2013,8,19,1753,1755,-2,2027,2045,-18,AA,785,N3GFAA,LGA,DFW,182,1389,17,55,2013-08-19 17:00:00
2013,11,3,804,815,-11,944,951,-7,9E,2946,N8797A,JFK,BUF,55,301,8,15,2013-11-03 08:00:00
2013,4,16,1349,1345,4,1557,1546,11,EV,4193,N21154,EWR,MSP,161,1008,13,45,2013-04-16 13:00:00
2013,7,5,1700,1700,0,1834,1846,-12,UA,1237,N16701,LGA,ORD,109,733,17,0,2013-07-05 17:00:00
2013,12,19,1912,1859,13,2150,2150,0,B6,327,N775JB,EWR,MCO,133,937,18,59,2013-12-19 18:00:00
2013,3,1,NA,1830,NA,NA,2044,NA,EV,5203,N724EV,EWR,DTW,NA,488,18,30,2013-03-01 18:00:00
2013,4,22,1312,1315,-3,1536,1447,49,EV,4239,N17560,EWR,GSO,77,445,13,15,2013-04-22 13:00:00
2013,10,22,2021,2025,-4,2215,2228,-13,EV,4348,N11191,EWR,MSP,147,1008,20,25,2013-10-22 20:00:00
2013,7,30,1629,1630,-1,1842,1839,3,DL,2231,N3743H,LGA,DTW,95,502,16,30,2013-07-30 16:00:00
2013,1,11,1719,1725,-6,1852,1855,-3,MQ,4255,N623MQ,JFK,BNA,117,765,17,25,2013-01-11 17:00:00
2013,6,9,959,1007,-8,1120,1131,-11,EV,5736,N830AS,LGA,IAD,53,229,10,7,2013-06-09 10:00:00
2013,11,21,1356,1355,1,1511,1525,-14,WN,3,N763SW,LGA,MDW,118,725,13,55,2013-11-21 13:00:00
2013,1,7,1306,1315,-9,1345,1411,-26,EV,4368,N13956,EWR,BDL,23,116,13,15,2013-01-07 13:00:00
2013,7,31,1409,1406,3,1557,1608,-11,EV,3836,N14923,EWR,CVG,91,569,14,6,2013-07-31 14:00:00
2013,3,15,1836,1833,3,2115,2124,-9,B6,711,N643JB,JFK,LAS,318,2248,18,33,2013-03-15 18:00:00
2013,5,18,959,1003,-4,1205,1214,-9,EV,4445,N11536,EWR,SDF,105,642,10,3,2013-05-18 10:00:00
2013,3,5,1949,1955,-6,2250,2310,-20,AA,1709,N3BLAA,LGA,MIA,154,1096,19,55,2013-03-05 19:00:00
2013,11,30,2152,2150,2,31,36,-5,B6,1183,N591JB,JFK,MCO,133,944,21,50,2013-11-30 21:00:00
2013,8,28,1258,1300,-2,1459,1519,-20,EV,5148,N166PQ,EWR,ATL,96,746,13,0,2013-08-28 13:00:00
2013,2,22,836,820,16,1136,1124,12,B6,901,N527JB,JFK,FLL,153,1069,8,20,2013-02-22 08:00:00
2013,6,18,2114,1920,114,2232,2100,92,AA,361,N3BDAA,LGA,ORD,113,733,19,20,2013-06-18 19:00:00
2013,12,23,1904,1900,4,2221,2249,-28,DL,435,N718TW,JFK,SFO,347,2586,19,0,2013-12-23 19:00:00
2013,9,27,2025,2035,-10,2121,2211,-50,9E,3395,N920XJ,JFK,DCA,38,213,20,35,2013-09-27 20:00:00
2013,5,3,855,859,-4,1137,1138,-1,DL,1747,N689DL,LGA,ATL,119,762,8,59,2013-05-03 08:00:00
2013,12,3,2121,2129,-8,2232,2237,-5,EV,4186,N12540,EWR,DCA,39,199,21,29,2013-12-03 21:00:00
2013,10,17,1051,1055,-4,1345,1356,-11,DL,1275,N393DA,JFK,SLC,272,1990,10,55,2013-10-17 10:00:00
2013,4,10,1713,1715,-2,2006,2037,-31,DL,503,N3768,JFK,SAN,311,2446,17,15,2013-04-10 17:00:00
2013,1,20,2038,2045,-7,2218,2216,2,9E,3395,N933XJ,JFK,DCA,49,213,20,45,2013-01-20 20:00:00
2013,12,11,728,730,-2,1052,1050,2,AA,33,N328AA,JFK,LAX,360,2475,7,30,2013-12-11 07:00:00
2013,5,31,1327,1328,-1,1458,1512,-14,EV,4628,N14952,EWR,STL,128,872,13,28,2013-05-31 13:00:00
2013,10,2,1537,1545,-8,1931,1944,-13,DL,4,N3744F,JFK,SJU,189,1598,15,45,2013-10-02 15:00:00
2013,7,13,1910,1605,185,NA,1804,NA,EV,4949,N604QX,LGA,GSO,NA,461,16,5,2013-07-13 16:00:00
2013,8,10,1326,1333,-7,1458,1449,9,EV,5797,N13132,EWR,RIC,70,277,13,33,2013-08-10 13:00:00
2013,9,16,1915,1910,5,2142,2203,-21,DL,2159,N976DL,JFK,MCO,123,944,19,10,2013-09-16 19:00:00
2013,5,8,1418,1420,-2,1719,1727,-8,UA,1164,N14219,EWR,FLL,155,1065,14,20,2013-05-08 14:00:00
2013,7,1,1809,1711,58,2107,2039,28,B6,167,N705JB,JFK,OAK,320,2576,17,11,2013-07-01 17:00:00
2013,6,4,633,640,-7,751,806,-15,EV,3847,N14904,EWR,PIT,58,319,6,40,2013-06-04 06:00:00
2013,4,17,1110,1108,2,1401,1412,-11,B6,673,N583JB,JFK,LAX,336,2475,11,8,2013-04-17 11:00:00
2013,9,25,1503,1510,-7,1724,1735,-11,MQ,3202,N636MQ,JFK,IND,99,665,15,10,2013-09-25 15:00:00
2013,4,15,1322,815,307,1555,1115,280,DL,1167,N6711M,JFK,TPA,132,1005,8,15,2013-04-15 08:00:00
2013,3,1,1821,1658,83,2141,2007,94,B6,139,N296JB,JFK,RSW,184,1074,16,58,2013-03-01 16:00:00
2013,7,11,1842,1845,-3,2031,2030,1,AA,359,N542AA,LGA,ORD,116,733,18,45,2013-07-11 18:00:00
2013,7,23,1618,1446,92,1903,1745,78,UA,1744,N17245,LGA,IAH,191,1416,14,46,2013-07-23 14:00:00
2013,4,9,1337,1345,-8,1510,1530,-20,MQ,4491,N711MQ,LGA,CLE,66,419,13,45,2013-04-09 13:00:00
2013,9,11,1918,1919,-1,2336,2234,62,B6,71,N503JB,JFK,SLC,259,1990,19,19,2013-09-11 19:00:00
2013,4,28,1059,1105,-6,1409,1419,-10,DL,930,N917DE,LGA,FLL,148,1076,11,5,2013-04-28 11:00:00
2013,5,9,1702,1700,2,2014,2025,-11,AA,181,N328AA,JFK,LAX,319,2475,17,0,2013-05-09 17:00:00
2013,1,1,1402,1323,39,1650,1526,84,EV,4516,N13123,EWR,MEM,183,946,13,23,2013-01-01 13:00:00
2013,12,6,1514,1455,19,1731,1650,41,MQ,3391,N813MQ,LGA,CMH,88,479,14,55,2013-12-06 14:00:00
2013,5,21,1907,1910,-3,2204,2231,-27,DL,83,N3761R,JFK,FLL,140,1069,19,10,2013-05-21 19:00:00
2013,1,16,750,755,-5,1042,1012,30,9E,4023,N8533D,EWR,CVG,114,569,7,55,2013-01-16 07:00:00
2013,8,22,558,602,-4,719,729,-10,UA,569,N435UA,EWR,ORD,115,719,6,2,2013-08-22 06:00:00
2013,3,29,947,950,-3,1141,1205,-24,9E,4060,N8475B,LGA,DAY,80,549,9,50,2013-03-29 09:00:00
2013,4,7,1801,1810,-9,1927,1943,-16,9E,4277,N834AY,JFK,ORF,48,290,18,10,2013-04-07 18:00:00
2013,1,16,1639,1620,19,1849,1750,59,MQ,4622,N537MQ,LGA,BNA,145,764,16,20,2013-01-16 16:00:00
2013,12,13,717,720,-3,959,1030,-31,UA,1456,N33289,LGA,IAH,203,1416,7,20,2013-12-13 07:00:00
2013,12,1,759,800,-1,1035,1053,-18,DL,1959,N702TW,JFK,MCO,133,944,8,0,2013-12-01 08:00:00
2013,5,28,1112,923,109,1206,1046,80,EV,4636,N12564,EWR,DCA,38,199,9,23,2013-05-28 09:00:00
2013,5,17,1629,1630,-1,2015,2010,5,VX,27,N835VA,JFK,SFO,366,2586,16,30,2013-05-17 16:00:00
2013,10,27,649,700,-11,802,833,-31,UA,331,N803UA,LGA,ORD,113,733,7,0,2013-10-27 07:00:00
2013,9,19,640,640,0,745,810,-25,WN,465,N909WN,LGA,MKE,105,738,6,40,2013-09-19 06:00:00
2013,4,1,1018,1001,17,1229,1222,7,EV,4405,N13132,EWR,SAV,116,708,10,1,2013-04-01 10:00:00
2013,12,15,NA,2359,NA,NA,440,NA,B6,1503,N639JB,JFK,SJU,NA,1598,23,59,2013-12-15 23:00:00
2013,3,8,2219,2115,64,39,2358,41,B6,927,N569JB,EWR,MCO,119,937,21,15,2013-03-08 21:00:00
2013,5,5,934,925,9,1224,1240,-16,VX,407,N624VA,JFK,LAX,320,2475,9,25,2013-05-05 09:00:00
2013,11,3,1504,1450,14,1721,1712,9,9E,2903,N902XJ,JFK,CLT,87,541,14,50,2013-11-03 14:00:00
2013,2,19,1954,2000,-6,2058,2114,-16,US,2142,N965UW,LGA,BOS,39,184,20,0,2013-02-19 20:00:00
2013,11,11,1147,1151,-4,1359,1419,-20,FL,63,N967AT,LGA,ATL,114,762,11,51,2013-11-11 11:00:00
2013,12,18,1611,1540,31,1748,1725,23,9E,2900,N928XJ,JFK,BNA,112,765,15,40,2013-12-18 15:00:00
2013,5,14,701,705,-4,919,932,-13,B6,611,N729JB,JFK,JAX,106,828,7,5,2013-05-14 07:00:00
2013,5,19,2031,1815,136,2303,2039,144,9E,3691,N800AY,JFK,CHS,94,636,18,15,2013-05-19 18:00:00
2013,10,24,1520,1510,10,1830,1812,18,UA,1483,N26208,EWR,AUS,220,1504,15,10,2013-10-24 15:00:00
2013,10,19,1603,1605,-2,1901,1918,-17,UA,1299,N38454,EWR,RSW,157,1068,16,5,2013-10-19 16:00:00
2013,7,28,1959,1812,107,17,2147,150,UA,1141,N32404,EWR,SFO,374,2565,18,12,2013-07-28 18:00:00
2013,8,18,NA,1459,NA,NA,1649,NA,MQ,3391,N717MQ,LGA,CMH,NA,479,14,59,2013-08-18 14:00:00
2013,3,19,812,810,2,935,925,10,AA,1838,N3DSAA,JFK,BOS,43,187,8,10,2013-03-19 08:00:00
2013,4,13,842,845,-3,1032,1047,-15,US,1429,N756US,LGA,CLT,94,544,8,45,2013-04-13 08:00:00
2013,11,17,1709,1645,24,2013,1916,57,DL,884,N347NB,LGA,DEN,255,1620,16,45,2013-11-17 16:00:00
2013,2,10,621,621,0,859,930,-31,UA,772,N586UA,EWR,MIA,141,1085,6,21,2013-02-10 06:00:00
2013,5,25,708,705,3,922,929,-7,EV,4278,N21144,EWR,ATL,108,746,7,5,2013-05-25 07:00:00
2013,8,6,820,830,-10,1006,1025,-19,MQ,3407,N512MQ,LGA,CMH,70,479,8,30,2013-08-06 08:00:00
2013,8,19,1320,1322,-2,1608,1617,-9,UA,1164,N77295,EWR,FLL,151,1065,13,22,2013-08-19 13:00:00
2013,11,26,1945,1930,15,2253,2249,4,DL,1091,N310NW,JFK,SAT,224,1587,19,30,2013-11-26 19:00:00
2013,10,1,1437,1429,8,1716,1730,-14,B6,301,N637JB,JFK,FLL,139,1069,14,29,2013-10-01 14:00:00
2013,11,5,1504,1505,-1,1746,1805,-19,DL,2181,N302NB,LGA,MCO,131,950,15,5,2013-11-05 15:00:00
2013,4,9,2037,2029,8,2336,4,-28,UA,1671,N28457,EWR,SFO,333,2565,20,29,2013-04-09 20:00:00
2013,12,13,1601,1600,1,1841,1842,-1,DL,847,N314US,LGA,ATL,122,762,16,0,2013-12-13 16:00:00
2013,12,2,1922,1920,2,2127,2202,-35,9E,2925,N924XJ,JFK,MSY,166,1182,19,20,2013-12-02 19:00:00
2013,7,8,1757,1800,-3,2033,2039,-6,DL,61,N6712B,LGA,ATL,105,762,18,0,2013-07-08 18:00:00
2013,10,22,2017,2017,0,2302,2320,-18,UA,771,N589UA,JFK,LAX,325,2475,20,17,2013-10-22 20:00:00
2013,11,13,643,650,-7,830,919,-49,UA,343,N539UA,LGA,DEN,200,1620,6,50,2013-11-13 06:00:00
2013,12,30,720,720,0,911,855,16,WN,1975,N497WN,EWR,BNA,144,748,7,20,2013-12-30 07:00:00
2013,12,29,2107,2050,17,156,141,15,UA,1071,N14230,EWR,BQN,209,1585,20,50,2013-12-29 20:00:00
2013,3,20,1655,1655,0,1955,2027,-32,DL,1367,N329NB,JFK,SAT,220,1587,16,55,2013-03-20 16:00:00
2013,6,21,1817,1820,-3,2031,2051,-20,DL,926,N360NB,EWR,ATL,102,746,18,20,2013-06-21 18:00:00
2013,6,27,602,605,-3,904,905,-1,AA,1837,N3ADAA,LGA,MIA,155,1096,6,5,2013-06-27 06:00:00
2013,9,4,1254,1259,-5,1450,1507,-17,EV,5207,N614QX,LGA,CLT,81,544,12,59,2013-09-04 12:00:00
2013,10,1,849,850,-1,954,1028,-34,EV,5286,N391CA,LGA,BTV,39,258,8,50,2013-10-01 08:00:00
2013,12,19,656,700,-4,859,911,-12,EV,3843,N16951,EWR,GRR,106,605,7,0,2013-12-19 07:00:00
2013,5,9,1817,1700,77,1941,1838,63,UA,689,N818UA,LGA,ORD,121,733,17,0,2013-05-09 17:00:00
2013,1,12,711,715,-4,1002,1035,-33,AA,825,N3GCAA,JFK,FLL,142,1069,7,15,2013-01-12 07:00:00
2013,2,21,1520,1520,0,1814,1833,-19,UA,731,N843UA,EWR,RSW,156,1068,15,20,2013-02-21 15:00:00
2013,6,3,1814,1818,-4,2139,2120,19,B6,35,N521JB,JFK,PBI,156,1028,18,18,2013-06-03 18:00:00
2013,9,22,2003,1931,32,2115,2051,24,EV,5714,N833AS,JFK,IAD,45,228,19,31,2013-09-22 19:00:00
2013,10,14,1618,1620,-2,1727,1740,-13,UA,1463,N15710,EWR,BOS,49,200,16,20,2013-10-14 16:00:00
2013,3,12,1035,1041,-6,1148,1205,-17,EV,4322,N13202,EWR,MKE,109,725,10,41,2013-03-12 10:00:00
2013,2,2,1456,1455,1,1810,1825,-15,AA,1769,N5EYAA,JFK,MIA,158,1089,14,55,2013-02-02 14:00:00
2013,2,6,1807,1815,-8,2052,2026,26,DL,2019,N321US,LGA,MSP,178,1020,18,15,2013-02-06 18:00:00
2013,12,31,607,600,7,848,825,23,WN,1716,N7740A,LGA,ATL,137,762,6,0,2013-12-31 06:00:00
2013,5,1,1456,1500,-4,1630,1640,-10,MQ,4333,N900MQ,JFK,PIT,61,340,15,0,2013-05-01 15:00:00
2013,9,26,951,1000,-9,1239,1231,8,9E,3512,N920XJ,LGA,IND,95,660,10,0,2013-09-26 10:00:00
2013,6,1,1402,1300,62,1640,1548,52,DL,1685,N973DL,LGA,MCO,125,950,13,0,2013-06-01 13:00:00
2013,10,28,627,629,-2,923,929,-6,AA,1205,N3KRAA,EWR,MIA,149,1085,6,29,2013-10-28 06:00:00
2013,1,10,1850,1856,-6,2125,2204,-39,UA,891,N425UA,LGA,IAH,198,1416,18,56,2013-01-10 18:00:00
2013,7,13,1925,1859,26,2202,2229,-27,UA,1152,N73445,EWR,PDX,314,2434,18,59,2013-07-13 18:00:00
2013,8,2,1635,1636,-1,1825,1805,20,B6,918,N292JB,JFK,BOS,43,187,16,36,2013-08-02 16:00:00
2013,5,16,640,646,-6,929,951,-22,UA,207,N456UA,EWR,PBI,134,1023,6,46,2013-05-16 06:00:00
2013,2,12,601,610,-9,854,915,-21,AA,1837,N3BTAA,LGA,MIA,148,1096,6,10,2013-02-12 06:00:00
2013,1,27,1134,1129,5,1419,1419,0,B6,523,N615JB,EWR,MCO,128,937,11,29,2013-01-27 11:00:00
2013,3,27,1635,1630,5,1915,1849,26,FL,620,N960AT,LGA,ATL,110,762,16,30,2013-03-27 16:00:00
2013,2,5,1033,924,69,1215,1118,57,EV,4711,N21144,EWR,STL,141,872,9,24,2013-02-05 09:00:00
2013,4,11,1353,1400,-7,1502,1513,-11,US,2177,N715UW,LGA,DCA,40,214,14,0,2013-04-11 14:00:00
2013,7,3,901,901,0,1147,1204,-17,B6,63,N659JB,JFK,SEA,329,2422,9,1,2013-07-03 09:00:00
2013,10,13,1615,1619,-4,1825,1832,-7,EV,4684,N13566,EWR,SDF,94,642,16,19,2013-10-13 16:00:00
2013,8,6,1901,1905,-4,2030,2108,-38,9E,3525,N929XJ,JFK,ORD,116,740,19,5,2013-08-06 19:00:00
2013,10,22,1325,1325,0,1536,1549,-13,F9,507,N211FR,LGA,DEN,226,1620,13,25,2013-10-22 13:00:00
2013,9,29,1615,1355,140,1759,1542,137,EV,4100,N11193,EWR,MEM,133,946,13,55,2013-09-29 13:00:00
2013,2,8,942,935,7,1257,1235,22,VX,251,N836VA,JFK,LAS,324,2248,9,35,2013-02-08 09:00:00
2013,5,15,731,735,-4,959,1005,-6,WN,2870,N213WN,LGA,DEN,223,1620,7,35,2013-05-15 07:00:00
2013,3,8,NA,930,NA,NA,1243,NA,B6,1639,N658JB,LGA,RSW,NA,1080,9,30,2013-03-08 09:00:00
2013,5,26,1921,1929,-8,2038,2109,-31,MQ,4569,N713MQ,LGA,RDU,62,431,19,29,2013-05-26 19:00:00
2013,11,16,1313,1315,-2,1444,1450,-6,MQ,3305,N0EGMQ,LGA,RDU,65,431,13,15,2013-11-16 13:00:00
2013,5,17,1608,1529,39,1658,1634,24,EV,4133,N12126,EWR,PVD,28,160,15,29,2013-05-17 15:00:00
2013,5,30,927,935,-8,1030,1054,-24,B6,20,N355JB,JFK,ROC,49,264,9,35,2013-05-30 09:00:00
2013,2,13,652,636,16,1002,945,17,UA,1701,N37273,EWR,FLL,163,1065,6,36,2013-02-13 06:00:00
2013,5,11,1647,1629,18,2058,1927,91,B6,985,N526JB,LGA,TPA,162,1010,16,29,2013-05-11 16:00:00
2013,7,1,1344,1017,207,1445,1124,201,B6,518,N184JB,JFK,BOS,40,187,10,17,2013-07-01 10:00:00
2013,4,3,1821,1755,26,1945,1930,15,MQ,4601,N546MQ,LGA,RDU,69,431,17,55,2013-04-03 17:00:00
2013,9,28,1722,1730,-8,1821,1847,-26,B6,1516,N339JB,JFK,SYR,40,209,17,30,2013-09-28 17:00:00
2013,11,7,825,825,0,921,935,-14,AA,84,N3GMAA,JFK,BOS,38,187,8,25,2013-11-07 08:00:00
2013,6,24,926,935,-9,1233,1237,-4,B6,271,N598JB,LGA,FLL,155,1076,9,35,2013-06-24 09:00:00
2013,9,12,NA,1559,NA,NA,1719,NA,MQ,3748,N515MQ,EWR,ORD,NA,719,15,59,2013-09-12 15:00:00
2013,1,2,817,810,7,931,925,6,AA,1838,N3BYAA,JFK,BOS,37,187,8,10,2013-01-02 08:00:00
2013,11,23,NA,700,NA,NA,1015,NA,B6,23,N709JB,JFK,LAX,NA,2475,7,0,2013-11-23 07:00:00
2013,9,1,1209,1210,-1,1338,1339,-1,9E,3836,N8960A,LGA,BTV,51,258,12,10,2013-09-01 12:00:00
2013,12,14,1939,1900,39,2333,2215,78,AA,21,N339AA,JFK,LAX,323,2475,19,0,2013-12-14 19:00:00
2013,6,10,NA,2005,NA,NA,2200,NA,MQ,4555,N713MQ,LGA,CMH,NA,479,20,5,2013-06-10 20:00:00
2013,6,19,1243,1145,58,1510,1340,90,MQ,3546,N505MQ,LGA,MSP,142,1020,11,45,2013-06-19 11:00:00
2013,8,9,555,600,-5,741,752,-11,DL,731,N340NB,LGA,DTW,87,502,6,0,2013-08-09 06:00:00
2013,1,30,834,840,-6,1023,1030,-7,MQ,4521,N736MQ,LGA,RDU,70,431,8,40,2013-01-30 08:00:00
2013,10,1,614,600,14,719,715,4,WN,464,N411WN,EWR,MDW,102,711,6,0,2013-10-01 06:00:00
2013,10,20,2041,2025,16,2321,2318,3,UA,771,N510UA,JFK,LAX,315,2475,20,25,2013-10-20 20:00:00
2013,2,26,1553,1600,-7,1700,1717,-17,US,2181,N747UW,LGA,DCA,48,214,16,0,2013-02-26 16:00:00
2013,9,16,1742,1629,73,2043,1933,70,B6,1161,N624JB,LGA,PBI,144,1035,16,29,2013-09-16 16:00:00
2013,1,2,1534,1515,19,1713,1656,17,9E,3792,N8390A,JFK,ROC,54,264,15,15,2013-01-02 15:00:00
2013,7,24,1806,1800,6,2000,1950,10,MQ,3526,N502MQ,LGA,CMH,73,479,18,0,2013-07-24 18:00:00
2013,8,6,1253,1300,-7,1547,1555,-8,VX,411,N636VA,JFK,LAX,326,2475,13,0,2013-08-06 13:00:00
2013,2,18,1453,1500,-7,1636,1655,-19,MQ,4429,N739MQ,LGA,CMH,79,479,15,0,2013-02-18 15:00:00
2013,7,8,920,930,-10,1152,1218,-26,B6,199,N556JB,LGA,MCO,128,950,9,30,2013-07-08 09:00:00
2013,12,5,1643,1610,33,1938,1926,12,UA,375,N443UA,EWR,SEA,334,2402,16,10,2013-12-05 16:00:00
2013,11,14,1258,1306,-8,1405,1426,-21,EV,3848,N16954,EWR,IAD,40,212,13,6,2013-11-14 13:00:00
2013,10,2,1626,1630,-4,1927,2000,-33,VX,27,N838VA,JFK,SFO,344,2586,16,30,2013-10-02 16:00:00
2013,3,1,1400,1359,1,1645,1638,7,DL,2043,N154DL,JFK,ATL,116,760,13,59,2013-03-01 13:00:00
2013,2,23,1131,1133,-2,1447,1458,-11,UA,642,N532UA,JFK,SFO,349,2586,11,33,2013-02-23 11:00:00
2013,4,29,1311,1315,-4,1418,1435,-17,MQ,3765,N535MQ,EWR,ORD,101,719,13,15,2013-04-29 13:00:00
2013,7,3,2040,2045,-5,2159,2159,0,B6,2680,N236JB,EWR,BOS,45,200,20,45,2013-07-03 20:00:00
2013,10,16,1631,1635,-4,1934,1951,-17,B6,1801,N599JB,JFK,FLL,142,1069,16,35,2013-10-16 16:00:00
2013,12,19,1723,1659,24,2045,2017,28,UA,376,N578UA,EWR,LAX,353,2454,16,59,2013-12-19 16:00:00
2013,9,26,1434,1430,4,1612,1626,-14,EV,5044,N135EV,EWR,MSP,145,1008,14,30,2013-09-26 14:00:00
2013,10,8,802,800,2,1025,1005,20,9E,3353,N914XJ,JFK,DTW,78,509,8,0,2013-10-08 08:00:00
2013,11,28,514,515,-1,753,808,-15,UA,1032,N69804,EWR,IAH,197,1400,5,15,2013-11-28 05:00:00
2013,6,7,1857,1900,-3,2127,2135,-8,DL,947,N663DN,LGA,ATL,108,762,19,0,2013-06-07 19:00:00
2013,12,2,744,743,1,1215,1230,-15,UA,1216,N34460,EWR,SJU,192,1608,7,43,2013-12-02 07:00:00
2013,1,21,634,639,-5,1005,957,8,UA,910,N804UA,EWR,AUS,250,1504,6,39,2013-01-21 06:00:00
2013,10,25,2247,2255,-8,2400,2358,2,B6,718,N663JB,JFK,BOS,40,187,22,55,2013-10-25 22:00:00
2013,5,30,851,900,-9,1145,1204,-19,B6,507,N793JB,EWR,FLL,140,1065,9,0,2013-05-30 09:00:00
2013,3,29,1314,1320,-6,1610,1628,-18,UA,1054,N33103,EWR,LAX,324,2454,13,20,2013-03-29 13:00:00
2013,3,7,1030,1030,0,1359,1410,-11,VX,23,N837VA,JFK,SFO,360,2586,10,30,2013-03-07 10:00:00
2013,4,4,1347,1345,2,1645,1700,-15,AA,117,N336AA,JFK,LAX,336,2475,13,45,2013-04-04 13:00:00
2013,9,2,1848,1505,223,2143,1753,230,UA,350,N571UA,EWR,TPA,143,997,15,5,2013-09-02 15:00:00
2013,8,12,829,830,-1,1057,1032,25,EV,4638,N12540,EWR,CVG,97,569,8,30,2013-08-12 08:00:00
2013,11,11,905,905,0,1134,1133,1,FL,275,N987AT,LGA,ATL,117,762,9,5,2013-11-11 09:00:00
2013,5,31,1309,1315,-6,1615,1616,-1,B6,1601,N766JB,LGA,RSW,147,1080,13,15,2013-05-31 13:00:00
2013,12,17,713,715,-2,1012,940,32,MQ,3547,N512MQ,LGA,XNA,173,1147,7,15,2013-12-17 07:00:00
2013,9,4,2043,2049,-6,2159,2232,-33,EV,4672,N12924,EWR,STL,122,872,20,49,2013-09-04 20:00:00
2013,12,21,1454,1500,-6,1654,1656,-2,US,1834,N540UW,EWR,CLT,85,529,15,0,2013-12-21 15:00:00
2013,3,17,805,810,-5,906,925,-19,AA,1838,N3BVAA,JFK,BOS,34,187,8,10,2013-03-17 08:00:00
2013,4,30,1453,1459,-6,1705,1718,-13,B6,1275,N187JB,JFK,CHS,95,636,14,59,2013-04-30 14:00:00
